Donors Returns - 2012-13,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Mineral Resources","Locked Bag 3","APPLECROSS","WA","6153","Liberal Party (W.A. Division) Inc.","25/02/2013 12:00:00 AM","50000.0000",
"Mineral Resources","Locked Bag 3","APPLECROSS","WA","6153","Australian Labor Party (Western Australian Branch)","16/11/2012 12:00:00 AM","15000.0000",
"Morandini Investments P/Ltd","5 Strath Road","BERRIMAH","NT","0801","Country Liberals (Northern Territory)","23/08/2012 12:00:00 AM","20000.0000",
"Morandini Investments P/Ltd","5 Strath Road","BERRIMAH","NT","0801","Australian Labor Party (Northern Territory Branch)","18/08/2012 12:00:00 AM","20000.0000",
"Mowburn Nominees","P O Box 486","SWAN HILL","VIC","3585","National Party of Australia","30/04/2013 12:00:00 AM","50000.0000",
"Mowburn Nominees","P O Box 486","SWAN HILL","VIC","3585","Liberal National Party of Queensland","17/04/2013 12:00:00 AM","50000.0000",
"Mr Alfred Moufarrige","","","","","Liberal Party of Australia, NSW Division","31/08/2012 12:00:00 AM","10000.0000",
"Mr Alfred Moufarrige","","","","","Liberal Party of Australia","31/01/2013 12:00:00 AM","5000.0000",
"Mr Alfred Moufarrige","","","","","Liberal Party of Australia - Tasmanian Division","22/05/2013 12:00:00 AM","3300.0000",
"Mr Alfred Moufarrige","","","","","Liberal Party of Australia, NSW Division","23/04/2013 12:00:00 AM","3000.0000",
"Mr Alfred Moufarrige","","","","","Liberal Party of Australia, NSW Division","01/08/2012 12:00:00 AM","1500.0000",
"Mr Alfred Moufarrige","","","","","Liberal Party of Australia, NSW Division","02/11/2012 12:00:00 AM","1200.0000",
"Mr and Mrs Raphael and Fiona Geminder","","","","","Lib","26/03/2013 12:00:00 AM","20000.0000",
"Mr and Ms Jeffrey and Janice Hardwick","","","","","Country Liberals (Northern Territory)","15/02/2013 12:00:00 AM","10000.0000",
"Mr and Ms Jeffrey and Janice Hardwick","","","","","Country Liberals (Northern Territory)","03/08/2012 12:00:00 AM","10000.0000",
"Mr and Ms Jeffrey and Janice Hardwick","","","","","Country Liberals (Northern Territory)","18/09/2012 12:00:00 AM","403.0000",
"Mr Clive Frederick Palmer","","","","","Liberal National Party of Queensland / LNP-QLD","05/06/2013 12:00:00 AM","42000.0000",
"Mr Clive Frederick Palmer","","","","","Liberal Party (W.A. Division) Inc. / LIB-WA","21/09/2012 12:00:00 AM","5000.0000",
"Mr Clive Frederick Palmer","","","","","Liberal National Party of Queensland / LNP-QLD","24/04/2013 12:00:00 AM","1300.0000",
"Mr Darryl Moore","","","","","Liberal Party (W.A. Division) Inc.","05/02/2013 12:00:00 AM","50000.0000",
"Mr David Shoebridge","","","","","GRN-NSW","30/08/2012 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","27/09/2012 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","30/10/2012 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","29/11/2012 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","20/12/2012 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","30/01/2013 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","27/02/2013 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","27/03/2013 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","29/04/2013 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","30/05/2013 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","30/06/2013 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","30/07/2012 12:00:00 AM","1489.0000",
"Mr David Shoebridge","","","","","GRN-NSW","01/07/2012 12:00:00 AM","100.0000",
"Mr Doug Dickinson","","","","","LIB-TAS","05/10/2012 12:00:00 AM","20000.0000",
"Mr Duncan Andrews","","","","","Liberal Party of Australia","30/06/2013 12:00:00 AM","25000.0000",
"Mr Gary Salmon","","","","","Liberal National Party of Queensland","12/03/2013 12:00:00 AM","4158.0000",
"Mr Gary Salmon","","","","","Liberal National Party of Queensland","07/03/2013 12:00:00 AM","2316.0000",
"Mr Gary Salmon","","","","","Liberal National Party of Queensland","19/03/2013 12:00:00 AM","1091.0000",
"Mr Gregory Austin","","","","","Australian Labor Party (Tasmanian Branch)","05/06/2013 12:00:00 AM","12500.0000",
"Mr Gregory Austin","","","","","ALP-TAS","05/06/2013 12:00:00 AM","12500.0000",
"Mr Harold Charles Mitchell","","","","","Liberal Party of Australia, Vic Division - LIB-VIC","31/03/2013 12:00:00 AM","15000.0000",
"Mr Harold Charles Mitchell","","","","","Australian Labor Party (Victorian Branch)","27/05/2013 12:00:00 AM","10000.0000",
"Mr Harold Charles Mitchell","","","","","Australian Labor Party (Victorian Branch)","26/04/2013 12:00:00 AM","5000.0000",
"Mr Harold Charles Mitchell","","","","","Liberal Party of Australia, Vic Division - LIB-VIC","07/03/2013 12:00:00 AM","2093.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia","08/04/2013 12:00:00 AM","25000.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia (S.A. Division)","18/12/2012 12:00:00 AM","10000.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia","06/03/2013 12:00:00 AM","5000.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia (S.A. Division)","28/02/2013 12:00:00 AM","3000.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia (S.A. Division)","21/01/2013 12:00:00 AM","550.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia (S.A. Division)","21/03/2013 12:00:00 AM","300.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia (S.A. Division)","14/06/2013 12:00:00 AM","220.0000",
"Mr Hugh Maclachlan","","","","","Liberal Party of Australia (S.A. Division)","20/08/2012 12:00:00 AM","100.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","18/04/2013 12:00:00 AM","50000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia","18/04/2013 12:00:00 AM","50000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","08/07/2012 12:00:00 AM","5000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","08/07/2012 12:00:00 AM","5000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia","03/03/2013 12:00:00 AM","5000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","18/04/2013 12:00:00 AM","1500.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","12/08/2012 12:00:00 AM","1000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","23/06/2013 12:00:00 AM","1000.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","25/03/2013 12:00:00 AM","500.0000",
"Mr Ian Wall","","","","","Liberal Party of Australia (S.A. Division)","12/08/2012 12:00:00 AM","65.0000",
"Mr JOHN CHARDON","","","","","Liberal National Party of Queensland","31/12/2012 12:00:00 AM","15000.0000",
"Mr JOHN CHARDON","","","","","Liberal National Party of Queensland","31/12/2012 12:00:00 AM","4500.0000",
"Mr John Grant","","","","","LIB-FED","08/05/2013 12:00:00 AM","20000.0000",
"Mr John Grant","","","","","LIB-NSW","20/01/2013 12:00:00 AM","5000.0000",
"Mr John Halikos","","","","","CLP-NT","30/06/2013 12:00:00 AM","50000.0000",
"Mr John Kaye","","","","","GRN-NSW","29/11/2012 12:00:00 AM","2000.0000",
"Mr John Kaye","","","","","GRN-NSW","30/07/2012 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","30/08/2012 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","27/09/2012 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","30/10/2012 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","29/11/2012 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","20/12/2012 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","30/01/2013 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","27/02/2013 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","27/03/2013 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","29/04/2013 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","30/05/2013 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","27/06/2013 12:00:00 AM","1490.0000",
"Mr John Kaye","","","","","GRN-NSW","30/07/2012 12:00:00 AM","94.0000",
"Mr John Kaye","","","","","GRN-NSW","28/06/2013 12:00:00 AM","88.0000",
"Mr John Uhrig","","","","","LIB-SA - Christopher Pyne","23/03/2013 12:00:00 AM","5000.0000",
"Mr John Uhrig","","","","","LIB-SA - Matthew Williams","23/03/2013 12:00:00 AM","5000.0000",
"Mr John Uhrig","","","","","LIB-SA - Andrew Southcott","23/03/2013 12:00:00 AM","5000.0000",
"Mr Leigh Clifford","","","","","Liberal Party of Australia","23/05/2013 12:00:00 AM","15000.0000",
"Mr Mark Gareth Creasy","","","","","Liberal Party (W.A. Division) Inc.","25/02/2013 12:00:00 AM","20000.0000",
"Mr Mark Gareth Creasy","","","","","Australian Christians","29/01/2013 12:00:00 AM","9000.0000",
"Mr Mark Gareth Creasy","","","","","Liberal Party (W.A. Division) Inc.","21/02/2013 12:00:00 AM","5000.0000",
"Mr Mark Gareth Creasy","","","","","Liberal Party (W.A. Division) Inc.","07/08/2012 12:00:00 AM","5000.0000",
"Mr Mark Gareth Creasy","","","","","National Party of Australia","18/03/2013 12:00:00 AM","3000.0000",
"Mr Mark Gareth Creasy","","","","","Australian Labor Party (ALP)","27/02/2013 12:00:00 AM","2500.0000",
"Mr Mark Gareth Creasy","","","","","Australian Labor Party (ALP)","27/02/2013 12:00:00 AM","2500.0000",
"Mr Mark Gareth Creasy","","","","","Liberal Party (W.A. Division) Inc.","14/03/2013 12:00:00 AM","2500.0000",
"Mr Mark Gareth Creasy","","","","","Liberal Party (W.A. Division) Inc.","11/10/2012 12:00:00 AM","2000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia","12/12/2012 12:00:00 AM","75000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia, NSW Division","29/05/2013 12:00:00 AM","15000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia","22/05/2013 12:00:00 AM","10000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia","07/03/2013 12:00:00 AM","10000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia","13/02/2013 12:00:00 AM","10000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia, NSW Division","16/11/2012 12:00:00 AM","5500.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia, NSW Division","25/07/2012 12:00:00 AM","3000.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia (Victorian Division)","28/06/2013 12:00:00 AM","1500.0000",
"Mr Michael J Crouch","","","","","Liberal Party of Australia - Tasmanian Division","21/06/2013 12:00:00 AM","1100.0000",
"Mr Norman Pater","","","","","The Greens (WA) Inc","12/06/2013 12:00:00 AM","100000.0000",
"Mr Paul Alafaci","","","","","LNP-QLD","09/08/2012 12:00:00 AM","18000.0000",
"Mr Paul Dainty","","","","","Liberal Party of Australia","18/03/2013 12:00:00 AM","20000.0000",
"Mr Paul Darrouzet","","","","","LNP - LNP Brisbane FDC 00260","24/06/2013 12:00:00 AM","5000.0000",
"Mr Paul Darrouzet","","","","","LNP - FDC Dickson","06/03/2013 12:00:00 AM","5000.0000",
"Mr Paul Darrouzet","","","","","LNP - LNP Moreton FDC","20/05/2013 12:00:00 AM","2500.0000",
"Mr Paul Darrouzet","","","","","LNP - Team Quirk LNP","13/05/2013 12:00:00 AM","2000.0000",
"Mr Paul Darrouzet","","","","","LNP - Brisbane FDC","25/02/2013 12:00:00 AM","1000.0000",
"Mr Paul Darrouzet","","","","","LNP - FDC Dickson","17/08/2012 12:00:00 AM","500.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia","01/07/2012 12:00:00 AM","75000.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia","30/06/2013 12:00:00 AM","25000.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia, NSW Division","23/08/2012 12:00:00 AM","5000.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia","11/07/2012 12:00:00 AM","3000.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia","07/03/2013 12:00:00 AM","2500.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia (S.A. Division)","12/03/2013 12:00:00 AM","2200.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia, NSW Division","06/09/2012 12:00:00 AM","750.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia","09/11/2012 12:00:00 AM","100.0000",
"Mr Paul Espie","","","","","Liberal Party of Australia","28/08/2012 12:00:00 AM","85.0000",
"Mr Paul Franco","","","","","Liberal National Party LNP-QLD (The Platinum Circle)","17/06/2013 12:00:00 AM","500.0000",
"Mr Paul Ramsay","","","","","Liberal Party of Australia","27/08/2012 12:00:00 AM","10000.0000",
"Mr Paul Ramsay","","","","","Liberal Party of Australia","07/05/2013 12:00:00 AM","10000.0000",
"Mr Paul Ramsay","","","","","National Party of Australia","28/05/2013 12:00:00 AM","10000.0000",
"Mr Paul Ramsay","","","","","Liberal Party of Australia","06/02/2013 12:00:00 AM","10000.0000",
"Mr Paul Ramsay","","","","","Liberal Party of Australia, NSW Division","29/05/2013 12:00:00 AM","2000.0000",
"Mr Paul Ramsay","","","","","Liberal Party of Australia","22/04/2013 12:00:00 AM","550.0000",
"Mr Peter Edwards","","","","","Australian Labor Party (Victorian Branch)","09/05/2013 12:00:00 AM","50000.0000",
"Mr Peter Mason","","","","","Liberal Party of Australia","25/06/2013 12:00:00 AM","10000.0000",
"Mr Peter Mason","","","","","Liberal Party of Australia","22/02/2013 12:00:00 AM","5500.0000",
"Mr Peter Mason","","","","","Australian Labor Party (ALP)","30/05/2013 12:00:00 AM","1500.0000",
"Mr Peter Mason","","","","","Liberal Party of Australia","07/09/2012 12:00:00 AM","1500.0000",
"Mr Peter Mason","","","","","Liberal Party of Australia","01/08/2012 12:00:00 AM","100.0000",
"Mr Peter Mason","","","","","Liberal Party of Australia","28/11/2012 12:00:00 AM","100.0000",
"Mr Richard  Penn","","","","","Liberal Party of Australia","18/03/2013 12:00:00 AM","15000.0000",
"Mr Richard  Penn","","","","","Liberal Party of Australia, NSW Division","01/08/2012 12:00:00 AM","750.0000",
"Mr Richard Cavill","","","","","Liberal Party of Australia","08/04/2013 12:00:00 AM","25000.0000",
"Mr Robert de Roos","","","","","Australian Labor Party (State of Queensland)","28/05/2013 12:00:00 AM","1500.0000",
"Mr Robert G Gerard AO","","","","","Sturt FEC - LIB-SA","06/12/2012 12:00:00 AM","10000.0000",
"Mr Robert G Gerard AO","","","","","Eden-Monaro FEC - LIB-NSW","19/12/2012 12:00:00 AM","5000.0000",
"Mr Robert G Gerard AO","","","","","Liberal Party of Australia - LIB","28/02/2013 12:00:00 AM","5000.0000",
"Mr Robert G Gerard AO","","","","","S Marshall - LIB-SA","19/11/2012 12:00:00 AM","500.0000",
"Mr Scott Steven","","","","","Liberal Party of Australia, NSW Division","03/05/2013 12:00:00 AM","1650.0000",
"Mr Stuart Smith","","","","","CEC","22/10/2012 12:00:00 AM","53000.0000",
"Mr Stuart Smith","","","","","CEC","29/04/2013 12:00:00 AM","20000.0000",
"Mr Vythlingam Tharmalingam","","","","","LIB-VIC","24/03/2013 12:00:00 AM","10000.0000",
"Mr Vythlingam Tharmalingam","","","","","LIB-VIC","04/11/2012 12:00:00 AM","2250.0000",
"Mr Vythlingam Tharmalingam","","","","","LIB-VIC","03/09/2012 12:00:00 AM","1450.0000",
"Mr Vythlingam Tharmalingam","","","","","LIB-VIC","24/03/2013 12:00:00 AM","65.0000",
"Mr Warren Malcolm","","","","","The Secular Party of Australia","01/02/2013 12:00:00 AM","10000.0000",
"Mr Warren Malcolm","","","","","The Secular Party of Australia","04/10/2012 12:00:00 AM","1500.0000",
"Mr Warren Malcolm","","","","","The Secular Party of Australia","29/11/2012 12:00:00 AM","1000.0000",
"Mr William Chiu","","","","","ALP - NSW","03/12/2012 12:00:00 AM","50000.0000",
"Mrs Eva Curran","","","","","Liberal Party of Australia","27/05/2013 12:00:00 AM","20000.0000",
"Mrs Eva Curran","","","","","Liberal Party of Australia, NSW Division","07/03/2013 12:00:00 AM","5000.0000",
"Mrs Eva Curran","","","","","Liberal Party of Australia","10/12/2012 12:00:00 AM","750.0000",
"Mrs Eva Curran","","","","","Liberal Party of Australia","11/03/2013 12:00:00 AM","440.0000",
"Mrs Eva Curran","","","","","Liberal Party of Australia, NSW Division","20/05/2013 12:00:00 AM","250.0000",
"Mrs Eva Curran","","","","","Liberal Party of Australia","15/03/2013 12:00:00 AM","200.0000",
"Mrs Heather Penn","","","","","Liberal Party of Australia","18/03/2013 12:00:00 AM","15000.0000",
"Mrs Heather Penn","","","","","Liberal Party of Australia, NSW Division","01/08/2012 12:00:00 AM","750.0000",
"Mrs Lynette Truss","","","","","Liberal National Party of Queensland","30/06/2013 12:00:00 AM","1454.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","18/04/2013 12:00:00 AM","50000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia","18/04/2013 12:00:00 AM","50000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","08/07/2012 12:00:00 AM","5000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","08/07/2012 12:00:00 AM","5000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia","03/03/2013 12:00:00 AM","5000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","18/04/2013 12:00:00 AM","1500.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","12/08/2012 12:00:00 AM","1000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","23/06/2013 12:00:00 AM","1000.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","25/03/2013 12:00:00 AM","500.0000",
"Mrs Pamela Wall","","","","","Liberal Party of Australia (S.A. Division)","12/08/2012 12:00:00 AM","65.0000",
"Mrs Roslyn Packer","","","","","Liberal Party of Australia","22/11/2012 12:00:00 AM","570000.0000",
"Mrs Roslyn Packer","","","","","Liberal Party of Australia","08/08/2012 12:00:00 AM","10000.0000",
"Mrs Roslyn Packer","","","","","Liberal Party of Australia, NSW Division","07/08/2012 12:00:00 AM","250.0000",
"Mrs Roslyn Packer","","","","","Liberal Party of Australia, NSW Division","27/06/2013 12:00:00 AM","150.0000",
"Ms Anne Law","","","","","ONA","30/06/2013 12:00:00 AM","14000.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/07/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/08/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/09/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","29/10/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","29/11/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","20/12/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/01/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/02/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/03/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","29/04/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/05/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/07/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/08/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/09/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","29/10/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","29/11/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","20/12/2012 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/01/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/02/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/03/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","29/04/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","30/05/2013 12:00:00 AM","1489.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/06/2013 12:00:00 AM","898.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","27/06/2013 12:00:00 AM","898.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","20/06/2013 12:00:00 AM","50.0000",
"Ms Cate Faehrmann","","","","","The Greens NSW","20/06/2013 12:00:00 AM","50.0000",
"Ms Jacintha Brown","","","","","Rise Up Australia Party","21/06/2013 12:00:00 AM","50000.0000",
"Ms Jacintha Brown","","","","","Rise Up Australia Party","17/06/2013 12:00:00 AM","50.0000",
"Ms Jacintha Brown","","","","","Rise Up Australia Party","16/05/2013 12:00:00 AM","50.0000",
"Ms Ruth Greble","","","","","The Greens (WA) Inc","21/12/2012 12:00:00 AM","10000.0000",
"Ms Ruth Greble","","","","","The Greens (WA) Inc","20/02/2013 12:00:00 AM","9000.0000",
"Ms Ruth Greble","","","","","The Greens (WA) Inc","10/02/2013 12:00:00 AM","5500.0000",
"Ms Ruth Greble","","","","","The Greens (WA) Inc","23/08/2012 12:00:00 AM","3500.0000",
"Ms Ruth Greble","","","","","The Greens (WA) Inc","30/06/2013 12:00:00 AM","2600.0000",
"Ms Ruth Greble","","","","","The Greens (WA) Inc","30/06/2013 12:00:00 AM","2050.0000",
"Ms Ruth Greble","","","","","Australian Greens","12/08/2012 12:00:00 AM","250.0000",
"Ms Su Mon Wong","","","","","LNP-QLD  Brisbane FDC","25/06/2013 12:00:00 AM","1000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","08/03/2013 12:00:00 AM","27500.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia (Victorian Division)","05/04/2013 12:00:00 AM","5000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","06/02/2013 12:00:00 AM","5000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","12/02/2013 12:00:00 AM","5000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal National Party of Queensland","03/09/2012 12:00:00 AM","3000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia (Victorian Division)","27/05/2013 12:00:00 AM","3000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","13/12/2012 12:00:00 AM","2000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","30/08/2012 12:00:00 AM","1500.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Australian Labor Party (State of Queensland)","01/11/2012 12:00:00 AM","1500.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Australian Labor Party (State of Queensland)","03/08/2012 12:00:00 AM","1200.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia","15/02/2013 12:00:00 AM","1000.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","30/07/2012 12:00:00 AM","930.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia","24/04/2013 12:00:00 AM","500.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","07/05/2013 12:00:00 AM","495.0000",
"MSD","Level 1, Building A 26 Talavera Road","NORTH RYDE","NSW","2113","Liberal Party of Australia, NSW Division","09/09/2012 12:00:00 AM","250.0000",
"Mulloway Pty Ltd","Po Box Z5153","Perth","WA","6831","Liberal Party (W.A. Division) Inc.","05/11/2012 12:00:00 AM","25000.0000",
"Mulloway Pty Ltd","Po Box Z5153","Perth","WA","6831","Liberal Party (W.A. Division) Inc.","20/12/2012 12:00:00 AM","25000.0000",
"Mulloway Pty Ltd","Po Box Z5153","Perth","WA","6831","Liberal Party (W.A. Division) Inc.","25/02/2013 12:00:00 AM","25000.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party of Australia","08/04/2013 12:00:00 AM","110000.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Australian Labor Party (ALP)","15/10/2012 12:00:00 AM","30800.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Australian Labor Party (ALP)","15/10/2012 12:00:00 AM","20000.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party (W.A. Division) Inc","16/10/2012 12:00:00 AM","10000.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party of Australia (Victorian Division)","22/02/2013 12:00:00 AM","5000.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party of Australia (Victorian Division)","01/10/2012 12:00:00 AM","4000.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party (W.A. Division) Inc","19/02/2013 12:00:00 AM","3300.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Australian Labor Party (ALP)","19/03/2013 12:00:00 AM","2750.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Australian Labor Party (ALP)","19/10/2012 12:00:00 AM","2200.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party of Australia (Victorian Division)","01/10/2012 12:00:00 AM","1800.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party of Australia (Victorian Division)","06/12/2012 12:00:00 AM","1360.0000",
"National Australia Bank Limited","Level 1 800 Bourke Street","DOCKLANDS","VIC","3008","Liberal Party of Australia (Victorian Division)","05/02/2013 12:00:00 AM","1300.0000",
