Donors Returns - 2014-15,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (Victorian Branch)","02/12/2014 12:00:00 AM","5500.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (ALP)","15/06/2015 12:00:00 AM","4500.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (Victorian Branch)","01/08/2014 12:00:00 AM","4400.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (State of Queensland)","29/01/2015 12:00:00 AM","2750.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Liberal Party of Australia (Victorian Division)","29/08/2014 12:00:00 AM","2500.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Liberal Party of Australia, NSW Division","29/12/2014 12:00:00 AM","1500.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (Victorian Branch)","31/10/2014 12:00:00 AM","1200.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (ALP)","02/12/2014 12:00:00 AM","1100.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (N.S.W. Branch)","29/09/2014 12:00:00 AM","1000.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Liberal Party of Australia, NSW Division","21/01/2015 12:00:00 AM","1000.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Liberal Party of Australia, NSW Division","29/03/2015 12:00:00 AM","1000.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Liberal National Party of Queensland","02/12/2014 12:00:00 AM","825.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (Victorian Branch)","26/09/2014 12:00:00 AM","550.0000",
"Plenary Group Pty Ltd","Level 21 126 Phillip Street","Sydney","NSW","2000","Australian Labor Party (ACT Branch)","29/03/2015 12:00:00 AM","100.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","29/09/2014 12:00:00 AM","15000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","30/09/2014 12:00:00 AM","5000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","02/09/2014 12:00:00 AM","5000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","26/09/2014 12:00:00 AM","5000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","13/11/2014 12:00:00 AM","5000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","30/07/2014 12:00:00 AM","5000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","09/10/2014 12:00:00 AM","3000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","14/01/2015 12:00:00 AM","2500.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","21/01/2015 12:00:00 AM","2500.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","15/01/2015 12:00:00 AM","1650.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","01/09/2014 12:00:00 AM","1500.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","29/01/2015 12:00:00 AM","1000.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","01/01/2015 12:00:00 AM","750.0000",
"Plencove Pty Ltd","PO Box 4353","Raceview","QLD","4305","Liberal National Party of Queensland","15/10/2014 12:00:00 AM","450.0000",
"Pondcote Pty Ltd ATF Darrouzet Family Trust","PO Box 1639","COORPAROO","QLD","4151","LNP - Whitsunday","22/01/2015 12:00:00 AM","40000.0000",
"Pondcote Pty Ltd ATF Darrouzet Family Trust","PO Box 1639","COORPAROO","QLD","4151","LNP - Dickson","13/05/2015 12:00:00 AM","10000.0000",
"Pondcote Pty Ltd ATF Darrouzet Family Trust","PO Box 1639","COORPAROO","QLD","4151","LNP","08/10/2014 12:00:00 AM","5000.0000",
"Pondcote Pty Ltd ATF Darrouzet Family Trust","PO Box 1639","COORPAROO","QLD","4151","LNP Mt Coot-tha SEC","16/01/2015 12:00:00 AM","2500.0000",
"Pondcote Pty Ltd ATF Darrouzet Family Trust","PO Box 1639","COORPAROO","QLD","4151","LNP - Gladstone SEC","31/01/2015 12:00:00 AM","2500.0000",
"Pratt Holdings P/L","Level 11 2 Southbank Blvd","SOUTHBANK","VIC","3006","Liberal Party of Australia","10/10/2014 12:00:00 AM","200000.0000",
"Pratt Holdings P/L","Level 11 2 Southbank Blvd","SOUTHBANK","VIC","3006","Liberal Party of Australia (Victorian Division)","19/02/2015 12:00:00 AM","25000.0000",
"Pratt Holdings P/L","Level 11 2 Southbank Blvd","SOUTHBANK","VIC","3006","Liberal Party of Australia","31/07/2014 12:00:00 AM","10000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","ALP-VIC","02/02/2015 12:00:00 AM","25000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","07/05/2015 12:00:00 AM","12000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","15/07/2014 12:00:00 AM","10000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","06/03/2015 12:00:00 AM","5000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","02/09/2014 12:00:00 AM","4000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","ALP-VIC","26/08/2014 12:00:00 AM","3300.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","01/10/2014 12:00:00 AM","3000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-ACT","07/05/2015 12:00:00 AM","2985.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","ALP-VIC","16/09/2014 12:00:00 AM","2200.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-WA","07/05/2015 12:00:00 AM","2000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","21/04/2015 12:00:00 AM","2000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-ACT","07/05/2015 12:00:00 AM","1990.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-ACT","07/05/2015 12:00:00 AM","1990.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","02/03/2015 12:00:00 AM","1250.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","24/06/2014 12:00:00 AM","1200.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Australian Labor Party ALP-VIC","10/06/2015 12:00:00 AM","1000.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-ACT","07/05/2015 12:00:00 AM","995.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-ACT","07/05/2015 12:00:00 AM","995.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Australian Labor Party ALP-NSW","31/03/2015 12:00:00 AM","990.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","20/02/2015 12:00:00 AM","900.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-WA","12/06/2015 12:00:00 AM","800.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","13/04/2015 12:00:00 AM","640.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","27/11/2014 12:00:00 AM","600.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-QLD","15/09/2014 12:00:00 AM","500.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","15/09/2014 12:00:00 AM","500.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","ALP-VIC","16/09/2014 12:00:00 AM","440.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","25/05/2015 12:00:00 AM","400.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Progressive Business Association ALP-SA","22/05/2015 12:00:00 AM","400.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","286.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","286.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","286.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","286.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-SA","10/03/2015 12:00:00 AM","250.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","228.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","228.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","228.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","22/01/2015 12:00:00 AM","228.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","04/07/2015 12:00:00 AM","223.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","15/12/2014 12:00:00 AM","200.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Australian Labor Party ALP-NSW","15/11/2014 12:00:00 AM","200.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-NSW","21/04/2015 12:00:00 AM","195.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","21/04/2015 12:00:00 AM","175.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-NSW","03/09/2014 12:00:00 AM","150.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-NSW","21/05/2015 12:00:00 AM","110.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","28/08/2014 12:00:00 AM","100.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-NSW","12/09/2014 12:00:00 AM","100.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal Party of Australia LIB-VIC","08/10/2014 12:00:00 AM","100.0000",
"PRICEWATERHOUSECOOPERS","GPO Box 2650","SYDNEY","NSW","1171","Liberal National Party LNP-QLD","10/07/2014 12:00:00 AM","55.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","Australian Labor Party (ALP)","01/06/2015 12:00:00 AM","11000.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","National Party of Australia - Victoria","01/05/2015 12:00:00 AM","10000.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","Australian Labor Party (ALP)","27/04/2015 12:00:00 AM","8000.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","Liberal Party of Australia","15/07/2014 12:00:00 AM","7500.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","Nick Xenophon Team","17/03/2015 12:00:00 AM","7500.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","Liberal Party of Australia - ACT Division","17/03/2015 12:00:00 AM","2500.0000",
"Private Healthcare Australia Limited","17G 2 King Street","Deakin","ACT","2600","Liberal Party of Australia (S.A. Division)","26/02/2015 12:00:00 AM","1500.0000",
"Prof Chilla Bulbeck","","","","","The Greens (WA) Inc","25/02/2015 12:00:00 AM","25000.0000",
"Prof Chilla Bulbeck","","","","","The Greens (WA) Inc","18/12/2014 12:00:00 AM","5000.0000",
"Prof Chilla Bulbeck","","","","","The Greens (WA) Inc","25/06/2015 12:00:00 AM","900.0000",
"Prof Chilla Bulbeck","","","","","The Greens (WA) Inc","03/06/2015 12:00:00 AM","785.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia","17/06/2015 12:00:00 AM","11000.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","03/09/2014 12:00:00 AM","8500.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","28/04/2015 12:00:00 AM","3300.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","11/05/2015 12:00:00 AM","2200.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Australian Labor Party (Western Australian Branch)","24/06/2015 12:00:00 AM","2000.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","03/03/2015 12:00:00 AM","1800.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch)","27/02/2015 12:00:00 AM","1100.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","06/02/2015 12:00:00 AM","1100.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","06/05/2015 12:00:00 AM","1050.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","03/09/2014 12:00:00 AM","500.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","10/04/2015 12:00:00 AM","450.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","13/08/2014 12:00:00 AM","220.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia (S.A. Division)","19/02/2015 12:00:00 AM","105.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","19/05/2015 12:00:00 AM","65.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","30/09/2014 12:00:00 AM","60.0000",
"Property Council of Australia Limited","Level 1, 11 Barrack Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","21/05/2015 12:00:00 AM","55.0000",
"QBE Insurance (Australia) Limited","2 Park Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division (LIB-TAS)","06/11/2014 12:00:00 AM","12000.0000",
"QBE Insurance (Australia) Limited","2 Park Street","SYDNEY","NSW","2000","Liberal National Party of Queensland (LNP-QLD)","25/11/2014 12:00:00 AM","3000.0000",
"QBE Insurance (Australia) Limited","2 Park Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch) (ALP-SA)","15/05/2015 12:00:00 AM","2000.0000",
"QBE Insurance (Australia) Limited","2 Park Street","SYDNEY","NSW","2000","Liberal Party of Australia - NSW Division (LIB-NSW)","29/04/2015 12:00:00 AM","195.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","18/07/2014 12:00:00 AM","4600.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","21/11/2014 12:00:00 AM","2300.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","16/01/2015 12:00:00 AM","2250.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","14/01/2015 12:00:00 AM","2000.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","23/01/2015 12:00:00 AM","1650.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","09/12/2014 12:00:00 AM","1100.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","05/11/2014 12:00:00 AM","1050.0000",
"Queensland Council of unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","ALP-QLD","29/01/2015 12:00:00 AM","1000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","04/03/2015 12:00:00 AM","2866201.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","29/01/2015 12:00:00 AM","440000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","27/01/2015 12:00:00 AM","220000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/12/2014 12:00:00 AM","193456.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","19/01/2015 12:00:00 AM","132000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/12/2014 12:00:00 AM","120916.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","30/06/2015 12:00:00 AM","120749.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","19/12/2014 12:00:00 AM","116108.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","23/01/2015 12:00:00 AM","110000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","30/06/2015 12:00:00 AM","106539.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","13/01/2015 12:00:00 AM","88000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","19/12/2014 12:00:00 AM","77405.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","29/12/2014 12:00:00 AM","72912.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","03/03/2015 12:00:00 AM","64259.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","19/01/2015 12:00:00 AM","63911.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","21/01/2015 12:00:00 AM","63911.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","21/01/2015 12:00:00 AM","60531.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","19/01/2015 12:00:00 AM","60144.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","07/01/2015 12:00:00 AM","42625.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","03/03/2015 12:00:00 AM","31900.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","03/03/2015 12:00:00 AM","28743.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","07/01/2015 12:00:00 AM","25061.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","24/11/2014 12:00:00 AM","22093.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","07/01/2015 12:00:00 AM","22000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","06/02/2015 12:00:00 AM","21660.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","07/01/2015 12:00:00 AM","21450.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","22/01/2015 12:00:00 AM","20000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","29/10/2014 12:00:00 AM","19800.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/12/2014 12:00:00 AM","19720.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","03/03/2015 12:00:00 AM","19008.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/12/2014 12:00:00 AM","18455.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","22/01/2015 12:00:00 AM","18199.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/09/2014 12:00:00 AM","18040.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","08/01/2015 12:00:00 AM","16251.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","08/01/2015 12:00:00 AM","16225.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","01/02/2015 12:00:00 AM","15057.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","04/12/2014 12:00:00 AM","14858.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","24/11/2014 12:00:00 AM","13137.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/02/2015 12:00:00 AM","13063.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","09/01/2015 12:00:00 AM","12500.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","21/07/2014 12:00:00 AM","12100.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","06/02/2015 12:00:00 AM","11937.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/12/2014 12:00:00 AM","10758.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","22/07/2014 12:00:00 AM","10311.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","01/07/2014 12:00:00 AM","10311.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/02/2015 12:00:00 AM","10235.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/05/2015 12:00:00 AM","10023.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","04/12/2014 12:00:00 AM","9947.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","02/10/2014 12:00:00 AM","9594.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","06/02/2015 12:00:00 AM","9514.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","05/09/2014 12:00:00 AM","9216.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/04/2015 12:00:00 AM","8841.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","13/11/2014 12:00:00 AM","8427.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","22/01/2015 12:00:00 AM","8398.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","28/10/2014 12:00:00 AM","8168.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","04/02/2015 12:00:00 AM","8080.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","29/01/2015 12:00:00 AM","8000.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","13/11/2014 12:00:00 AM","7716.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","03/03/2015 12:00:00 AM","7645.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/02/2015 12:00:00 AM","7555.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/02/2015 12:00:00 AM","7278.0000",
